"No.","Time","D_Time","Source","Destination","s_port","d_port","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"1183","0.009227s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","955681","1","5792","29312","[TCP segment of a reassembled PDU]"
"1184","0.009228s","0.000001s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","952785","","1370240","http > 49556 [ACK] Seq=1 Ack=952785 Win=1370240 Len=0 TSval=1047714 TSecr=1051318"
"1185","0.009230s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","957129","1","5792","29312","[TCP segment of a reassembled PDU]"
"1186","0.009233s","0.000003s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","954233","","1373184","http > 49556 [ACK] Seq=1 Ack=954233 Win=1373184 Len=0 TSval=1047714 TSecr=1051318"
"1187","0.009233s","0.000000s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","958577","1","5792","29312","[TCP segment of a reassembled PDU]"
"1188","0.009237s","0.000004s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","955681","","1376000","http > 49556 [ACK] Seq=1 Ack=955681 Win=1376000 Len=0 TSval=1047714 TSecr=1051318"
"1189","0.009241s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","960025","1","5792","29312","[TCP segment of a reassembled PDU]"
"1190","0.009241s","0.000000s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","957129","","1378944","http > 49556 [ACK] Seq=1 Ack=957129 Win=1378944 Len=0 TSval=1047714 TSecr=1051318"
"1191","0.009244s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","961473","1","5792","29312","[TCP segment of a reassembled PDU]"
"1192","0.009246s","0.000002s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","958577","","1381888","http > 49556 [ACK] Seq=1 Ack=958577 Win=1381888 Len=0 TSval=1047714 TSecr=1051318"
"1193","0.009247s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","962921","1","5792","29312","[TCP segment of a reassembled PDU]"
"1194","0.009250s","0.000003s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","960025","","1384704","http > 49556 [ACK] Seq=1 Ack=960025 Win=1384704 Len=0 TSval=1047714 TSecr=1051318"
"1195","0.009250s","0.000000s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","964369","1","5792","29312","[TCP segment of a reassembled PDU]"
"1196","0.009253s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","965817","1","7240","29312","[TCP segment of a reassembled PDU]"
"1197","0.009253s","0.000000s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","961473","","1387648","http > 49556 [ACK] Seq=1 Ack=961473 Win=1387648 Len=0 TSval=1047714 TSecr=1051318"
"1198","0.009255s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","967265","1","7240","29312","[TCP segment of a reassembled PDU]"
"1199","0.009257s","0.000002s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","962921","","1390592","http > 49556 [ACK] Seq=1 Ack=962921 Win=1390592 Len=0 TSval=1047714 TSecr=1051318"
"1200","0.009258s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","968713","1","7240","29312","[TCP segment of a reassembled PDU]"
"1201","0.009261s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","970161","1","8688","29312","[TCP segment of a reassembled PDU]"
"1202","0.009262s","0.000001s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","964369","","1393408","http > 49556 [ACK] Seq=1 Ack=964369 Win=1393408 Len=0 TSval=1047714 TSecr=1051318"
"1203","0.009263s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","971609","1","8688","29312","[TCP segment of a reassembled PDU]"
"1204","0.009266s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","973057","1","10136","29312","[TCP segment of a reassembled PDU]"
"1205","0.009269s","0.000003s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","965817","","1396352","http > 49556 [ACK] Seq=1 Ack=965817 Win=1396352 Len=0 TSval=1047714 TSecr=1051318"
"1206","0.009269s","0.000000s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","974505","1","10136","29312","[TCP segment of a reassembled PDU]"
"1207","0.009272s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","975953","1","11584","29312","[TCP segment of a reassembled PDU]"
"1208","0.009275s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","977401","1","13032","29312","[TCP segment of a reassembled PDU]"
"1209","0.009275s","0.000000s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","967265","","1399168","http > 49556 [ACK] Seq=1 Ack=967265 Win=1399168 Len=0 TSval=1047714 TSecr=1051318"
"1210","0.009280s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","968713","","1402112","http > 49556 [ACK] Seq=1 Ack=968713 Win=1402112 Len=0 TSval=1047714 TSecr=1051318"
"1211","0.009284s","0.000004s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","970161","","1405056","http > 49556 [ACK] Seq=1 Ack=970161 Win=1405056 Len=0 TSval=1047714 TSecr=1051318"
"1212","0.009287s","0.000003s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","971609","","1407872","http > 49556 [ACK] Seq=1 Ack=971609 Win=1407872 Len=0 TSval=1047714 TSecr=1051318"
"1213","0.009291s","0.000004s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","973057","","1410816","http > 49556 [ACK] Seq=1 Ack=973057 Win=1410816 Len=0 TSval=1047714 TSecr=1051318"
"1214","0.009294s","0.000003s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","974505","","1413760","http > 49556 [ACK] Seq=1 Ack=974505 Win=1413760 Len=0 TSval=1047714 TSecr=1051318"
"1215","0.009298s","0.000004s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","975953","","1416576","http > 49556 [ACK] Seq=1 Ack=975953 Win=1416576 Len=0 TSval=1047714 TSecr=1051318"
"1216","0.009301s","0.000003s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","977401","","1419520","http > 49556 [ACK] Seq=1 Ack=977401 Win=1419520 Len=0 TSval=1047714 TSecr=1051318"
"1217","0.009305s","0.000004s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","978849","","1422336","http > 49556 [ACK] Seq=1 Ack=978849 Win=1422336 Len=0 TSval=1047714 TSecr=1051318"
"1218","0.009388s","0.000083s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","978849","1","1448","29312","[TCP segment of a reassembled PDU]"
"1219","0.009398s","0.000010s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","980297","","1425280","http > 49556 [ACK] Seq=1 Ack=980297 Win=1425280 Len=0 TSval=1047714 TSecr=1051318"
"1220","0.009403s","0.000005s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","980297","1","1448","29312","[TCP segment of a reassembled PDU]"
"1221","0.009409s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","981745","","1428224","http > 49556 [ACK] Seq=1 Ack=981745 Win=1428224 Len=0 TSval=1047714 TSecr=1051318"
"1222","0.009411s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","981745","1","1448","29312","[TCP segment of a reassembled PDU]"
"1223","0.009417s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","983193","","1431040","http > 49556 [ACK] Seq=1 Ack=983193 Win=1431040 Len=0 TSval=1047714 TSecr=1051318"
"1224","0.009418s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","983193","1","1448","29312","[TCP segment of a reassembled PDU]"
"1225","0.009424s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","984641","","1433984","http > 49556 [ACK] Seq=1 Ack=984641 Win=1433984 Len=0 TSval=1047714 TSecr=1051318"
"1226","0.009426s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","984641","1","1448","29312","[TCP segment of a reassembled PDU]"
"1227","0.009432s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","986089","","1436928","http > 49556 [ACK] Seq=1 Ack=986089 Win=1436928 Len=0 TSval=1047714 TSecr=1051318"
"1228","0.009433s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","986089","1","1448","29312","[TCP segment of a reassembled PDU]"
"1229","0.009439s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","987537","","1439744","http > 49556 [ACK] Seq=1 Ack=987537 Win=1439744 Len=0 TSval=1047714 TSecr=1051318"
"1230","0.009441s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","987537","1","1448","29312","[TCP segment of a reassembled PDU]"
"1231","0.009446s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","988985","","1442688","http > 49556 [ACK] Seq=1 Ack=988985 Win=1442688 Len=0 TSval=1047714 TSecr=1051318"
"1232","0.009447s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","988985","1","1448","29312","[TCP segment of a reassembled PDU]"
"1233","0.009453s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","990433","","1445504","http > 49556 [ACK] Seq=1 Ack=990433 Win=1445504 Len=0 TSval=1047714 TSecr=1051318"
"1234","0.009454s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","990433","1","1448","29312","[TCP segment of a reassembled PDU]"
"1235","0.009460s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","991881","","1448448","http > 49556 [ACK] Seq=1 Ack=991881 Win=1448448 Len=0 TSval=1047714 TSecr=1051318"
"1236","0.009461s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","991881","1","1448","29312","[TCP segment of a reassembled PDU]"
"1237","0.009467s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","993329","","1451392","http > 49556 [ACK] Seq=1 Ack=993329 Win=1451392 Len=0 TSval=1047714 TSecr=1051318"
"1238","0.009468s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","993329","1","1448","29312","[TCP segment of a reassembled PDU]"
"1239","0.009474s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","994777","","1454208","http > 49556 [ACK] Seq=1 Ack=994777 Win=1454208 Len=0 TSval=1047714 TSecr=1051318"
"1240","0.009475s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","994777","1","1448","29312","[TCP segment of a reassembled PDU]"
"1241","0.009481s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","996225","","1457152","http > 49556 [ACK] Seq=1 Ack=996225 Win=1457152 Len=0 TSval=1047714 TSecr=1051318"
"1242","0.009482s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","996225","1","1448","29312","[TCP segment of a reassembled PDU]"
"1243","0.009487s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","997673","","1460096","http > 49556 [ACK] Seq=1 Ack=997673 Win=1460096 Len=0 TSval=1047714 TSecr=1051318"
"1244","0.009489s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","997673","1","1448","29312","[TCP segment of a reassembled PDU]"
"1245","0.009495s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","999121","","1462912","http > 49556 [ACK] Seq=1 Ack=999121 Win=1462912 Len=0 TSval=1047714 TSecr=1051318"
"1246","0.009496s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","999121","1","1448","29312","[TCP segment of a reassembled PDU]"
"1247","0.009502s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1000569","","1465856","http > 49556 [ACK] Seq=1 Ack=1000569 Win=1465856 Len=0 TSval=1047714 TSecr=1051318"
"1248","0.009504s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1000569","1","1448","29312","[TCP segment of a reassembled PDU]"
"1249","0.009509s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1002017","","1468672","http > 49556 [ACK] Seq=1 Ack=1002017 Win=1468672 Len=0 TSval=1047714 TSecr=1051318"
"1250","0.009638s","0.000129s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1002017","1","1448","29312","[TCP segment of a reassembled PDU]"
"1251","0.009648s","0.000010s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1003465","","1471616","http > 49556 [ACK] Seq=1 Ack=1003465 Win=1471616 Len=0 TSval=1047714 TSecr=1051318"
"1252","0.009652s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1003465","1","1448","29312","[TCP segment of a reassembled PDU]"
"1253","0.009659s","0.000007s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1004913","","1474560","http > 49556 [ACK] Seq=1 Ack=1004913 Win=1474560 Len=0 TSval=1047714 TSecr=1051318"
"1254","0.009661s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1004913","1","1448","29312","[TCP segment of a reassembled PDU]"
"1255","0.009667s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1006361","","1477376","http > 49556 [ACK] Seq=1 Ack=1006361 Win=1477376 Len=0 TSval=1047714 TSecr=1051318"
"1256","0.009668s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1006361","1","1448","29312","[TCP segment of a reassembled PDU]"
"1257","0.009674s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1007809","","1480320","http > 49556 [ACK] Seq=1 Ack=1007809 Win=1480320 Len=0 TSval=1047714 TSecr=1051318"
"1258","0.009675s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1007809","1","1448","29312","[TCP segment of a reassembled PDU]"
"1259","0.009681s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1009257","","1483264","http > 49556 [ACK] Seq=1 Ack=1009257 Win=1483264 Len=0 TSval=1047714 TSecr=1051318"
"1260","0.009683s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1009257","1","1448","29312","[TCP segment of a reassembled PDU]"
"1261","0.009688s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1010705","","1486080","http > 49556 [ACK] Seq=1 Ack=1010705 Win=1486080 Len=0 TSval=1047714 TSecr=1051318"
"1262","0.009690s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1010705","1","1448","29312","[TCP segment of a reassembled PDU]"
"1263","0.009696s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1012153","","1488640","http > 49556 [ACK] Seq=1 Ack=1012153 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1264","0.009697s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1012153","1","1448","29312","[TCP segment of a reassembled PDU]"
"1265","0.009701s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1013601","1","2896","29312","[TCP segment of a reassembled PDU]"
"1266","0.009706s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1015049","","1488640","http > 49556 [ACK] Seq=1 Ack=1015049 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1267","0.009708s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1015049","1","1448","29312","[TCP segment of a reassembled PDU]"
"1268","0.009711s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1016497","1","2896","29312","[TCP segment of a reassembled PDU]"
"1269","0.009717s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1017945","","1488640","http > 49556 [ACK] Seq=1 Ack=1017945 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1270","0.009718s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1017945","1","1448","29312","[TCP segment of a reassembled PDU]"
"1271","0.009721s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1019393","1","2896","29312","[TCP segment of a reassembled PDU]"
"1272","0.009727s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1020841","","1488640","http > 49556 [ACK] Seq=1 Ack=1020841 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1273","0.009728s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1020841","1","1448","29312","[TCP segment of a reassembled PDU]"
"1274","0.009731s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1022289","1","2896","29312","[TCP segment of a reassembled PDU]"
"1275","0.009737s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1023737","","1488640","http > 49556 [ACK] Seq=1 Ack=1023737 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1276","0.009738s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1023737","1","1448","29312","[TCP segment of a reassembled PDU]"
"1277","0.009746s","0.000008s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1025185","1","2896","29312","[TCP segment of a reassembled PDU]"
"1278","0.009753s","0.000007s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1026633","","1488640","http > 49556 [ACK] Seq=1 Ack=1026633 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1279","0.009756s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1026633","1","1448","29312","[TCP segment of a reassembled PDU]"
"1280","0.009760s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1028081","1","2896","29312","[TCP segment of a reassembled PDU]"
"1281","0.009766s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1029529","","1488640","http > 49556 [ACK] Seq=1 Ack=1029529 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1282","0.009767s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1029529","1","1448","29312","[TCP segment of a reassembled PDU]"
"1283","0.009771s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1030977","1","2896","29312","[TCP segment of a reassembled PDU]"
"1284","0.009776s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1032425","","1488640","http > 49556 [ACK] Seq=1 Ack=1032425 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
"1285","0.009778s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1032425","1","1448","29312","[TCP segment of a reassembled PDU]"
"1286","0.009781s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","1033873","1","2896","29312","[TCP segment of a reassembled PDU]"
"1287","0.009786s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","1035321","","1488640","http > 49556 [ACK] Seq=1 Ack=1035321 Win=1488640 Len=0 TSval=1047714 TSecr=1051318"
